@context,@type,@id,name,description,address,url,telephone,publicAccess,geo/@type,geo/longitude,geo/latitude,image/@type,image/@id,image/contentUrl,image/author/@type,image/author/familyName,image/author/givenName,image/license,bayernCloudType,licence
https://schema.org,TouristAttraction,778f9de29da4a0f70c2ab8f40a7b13d8,Espace Louis Vuitton,Direkt am Max-Joseph-Platz kann man einen kurzweiligen und kostenlosen Ausflug in die Welt der zeitgenössischen Kunst unternehmen. Der Espace Louis Vuitton nimmt mit seinen kleinen und feinen Ausstellungen renommierter Künstler*innen einen festen Platz in Münchens Kunstlandschaft ein.,"Maximilianstrasse 2a, 80539 München",https://de.louisvuitton.com/deu-de/geschaft/deutschland/espace-louis-vuitton-muenchen,+49 89 55 89 38 100,true,GeoCoordinates,11.578009,48.139196,ImageObject,,,Person,,,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,07f1bc47cd7f325ec3a7f632a1ccb428,Filmfest München,"Zur Freude aller Kino-Fans kann das Münchner Filmfest dieses Jahr wieder in vollem Umfang stattfinden. Freuen Sie sich auf ein engagiertes und zugleich unterhaltsames Line-up, mit Filmen, die ihre eindringlichen Geschichten mit sommerlicher Leichtigkeit erzählen.",,https://www.muenchen.travel/pois/kunst-kultur/filmfest-muenchen,,true,GeoCoordinates,,,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,sonstige Veranstaltungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,657c14249aa35b80bdf2a386b133dfcb,Gasteig,"Seit über 30 Jahren ist der Gasteig ein Zentrum des kulturellen Lebens in München. Die weltberühmten Münchner Philharmoniker haben hier ihr Zuhause. Jetzt wird das Gebäude aus den 1980er-Jahren einer Sanierung unterzogen, die vier bis fünf Jahre dauern wird. In dieser Zeit findet das gesamte Gasteig-Programm im Interimsquartier „Gasteig HP8"" (Hans-Preißinger-Straße 8) im Stadtteil Sendling statt. An diesem Standort wurde Anfang Oktober 2021 die neue Isarphilharmonie eröffnet.",81667 München Rosenheimer Straße 5,https://www.gasteig.de,+49 89 480980,true,GeoCoordinates,11.5912185,48.1312944,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Musik,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,2c6ae80ef5ed3785851e8811bd5d5336,Glyptothek,Für Fans antiker Skulpturen lohnt sich ein Besuch der Glyptothek am Königsplatz. Das erste öffentliche Museum Münchens widmet sich ausschließlich griechischen und römischen Statuen.,"Königsplatz 3, 80333 München",http://www.antike-am-koenigsplatz.mwn.de/de/glyptothek-muenchen.html,+49 89 286100,true,GeoCoordinates,11.565631457672,48.146271458962,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,a6e1194a0dba96351b8313afea088c87,Isarphilharmonie,"Die Isarphilharmonie wurde im Oktober 2021 eröffnet. Hier spielen die Münchner Philharmoniker, bis sie in das sanierte Kulturzentrum Gasteig zurückkehren. Mit ihrer herausragenden Akustik und angenehm intimen Atmosphäre ist die Isarphilharmonie aber schon jetzt kaum mehr aus der Münchner Musiklandschaft wegzudenken.",Isarphilharmonie München,https://www.gasteig.de/gasteig-hp8/isarphilharmonie.html,,true,GeoCoordinates,11.553699,48.111452,ImageObject,,,Person,,,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,7c9abf14cc6305000bf9ac4346c3011a,Jagd- und Fischereimuseum,Bereits seit 1966 befindet sich das Jagd- und Fischereimuseum in der Münchner Fußgängerzone. Heute zählt es zu den bedeutendsten Jagdmuseen der Welt.,Neuhauser Str. 2,http://www.jagd-fischerei-museum.de/start/,+49 89 2205 22,true,GeoCoordinates,11.5715627,48.138347,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,abdb63379be2b70780be478d7e771455,Jüdisches Museum,Einblicke in die Münchner Stadtgeschichte – aus der jüdischen Perspektive heraus.,"Sankt-Jakobs-Platz 16, 80331 München",https://www.juedisches-museum-muenchen.de/home.html,+49 89 23396096,true,GeoCoordinates,11.5721658,48.1342979,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,696f7c444670c58c70d2857f17f550db,Kreativquartier,"München hat alles – nur keinen günstigen Mietraum. Deshalb fällt es Kunstschaffenden in der Stadt oft nicht leicht, ohne Zeitdruck an ihren Ideen herumzutüfteln und künstlerisch zu experimentieren. Ein neuer Glücksort ist da das Kreativquartier, wo Wohnen, Kunst und Arbeiten zusammenfinden und die Gedanken freien Lauf haben.","Dachauer Str. 114, 80636 München",http://www.kreativquartier-muenchen.de/,,true,GeoCoordinates,11.5481208,48.1591546,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,sonstige Erlebnisse,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,9747d42b018381ab0b5c6ba23bdb9b3a,Kunsthalle,Die Kunsthalle der Hypo-Kulturstiftung nimmt als eines der führenden Ausstellungshäuser Deutschlands einen festen Platz im Münchner Kulturleben ein.,"Theatinerstraße 8, 80333 München",http://www.kunsthalle-muc.de/,+ 49 89 224412,true,GeoCoordinates,11.575906192625,48.139960934427,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen::Kunst,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,79677290848653bfe07c7a7ef43f2ab1,KZ-Gedenkstätte Dachau,Internationaler Lern- und Erinnerungsort: Die KZ-Gedenkstätte Dachau informiert am historischen Ort über das ehemalige Konzentrationslager und seine Geschichte.,"Alte Römerstraße 75, 85221 Dachau",http://www.kz-gedenkstaette-dachau.de/index-e.html,+49 8131 669970,true,GeoCoordinates,11.4690314,48.2692769,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,8a7db7ec4b773aafa8d587e1e6dcc6e6,Literaturhaus,Der Name verrät es: Im Literaturhaus geht es um Bücher und ums Lesen. In Ausstellungen und Diskussionen können sich Besucher*innen über politische und kulturelle Ereignisse austauschen. Außerdem werden Seminare und Workshops rund ums Schreiben angeboten.,Salvatorplatz 1,https://www.literaturhaus-muenchen.de/,+49 89 2919340,true,GeoCoordinates,11.5749908,48.1420514,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,32ae86b1aca81b85caaa76dc5219f20b,Marstallmuseum,"Das Marstallmuseum im Schloss Nymphenburg beeindruckt mit seiner prunkvollen Sammlung von über vierzig antiken Kutschen, Schlitten und Galawägen. Außerdem zu sehen: edle Nymphenburger Porzellane.",Schloß Nymphenburg 208,https://www.schloesser.bayern.de/deutsch/schloss/objekte/ny_marst.htm,089 17908-0,true,GeoCoordinates,11.5049064,48.1566317,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,b791aeeda406c9e7c2b497968f46e7f6,Museum Brandhorst,Hinter einer spektakulären Fassade überrascht das Museum Brandhorst mit einer beeindruckenden Sammlung moderner und zeitgenössischer Kunst.,"Theresienstr. 35 a, 80333 München",http://www.museum-brandhorst.de/,+49 89 238052286,true,GeoCoordinates,11.574073840475,48.148192324965,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen::Kunst,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,23a400a647ba9b8451771459ba90b2e8,Museum Fünf Kontinente,Von Perlenstickereien der Sioux bis zu kunstvoll bemalten Paddeln von den Salomonen: Die kulturellen Reichtümer dieser Welt entdecken Sie im Museum Fünf Kontinente an der Maximilianstraße.,"Maximilienstraße 42, 80538 München",http://www.museum-fuenf-kontinente.de,+49 89 210136100,true,GeoCoordinates,11.5859917,48.1374324,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,eb21267707b30422897b4207ae14217b,Museum Nymphenburger Porzellan,Im Nymphenburger Schloss ist eine weltweit einzigartige Sammlung Nymphenburger Porzellane ausgestellt.,"Schloß Nymphenburg 208, 80638 München",http://www.schloss-nymphenburg.de/deutsch/marstall/porzell.htm,+49 89 179080,true,GeoCoordinates,11.5041722,48.1561698,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,6446069f42e949a0099e2a05b4e27d8b,Museum of Urban and Contemporary Art (MUCA),"Nur einen Steinwurf vom Münchner Marienplatz entfernt, hat Ende 2016 das erste Museum für Urban und Contemporary Art (MUCA) in Deutschland eröffnet.","Hotterstraße 12, 80331 München",http://www.muca.eu/,+49 89 215524310,true,GeoCoordinates,11.57,48.13661,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,4907d13d11cb1b99b465ffe0ac84668c,Museum Villa Stuck,Beim Malerfürsten zu Hause: Franz von Stucks Villa an der Prinzregentenstraße ist eines der bedeutendsten Künstlerhäuser in Europa.,"Prinzregentenstr. 60, 81675 München",http://www.villastuck.de/,+49 89 4555510,true,GeoCoordinates,11.599686396959,48.140511276814,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen::Kunst,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,c3a4eab9bb62a4c01c12a0a160f2cfda,WERK7 theater,In der Kartoffelhalle der ehemaligen Pfanni-Werke befindet sich heute das moderne WERK7 theater. Auf dem Programm stehen Eigenproduktionen genauso wie Gastspiele und Workshops. Die 180-Grad-Bühne sorgt für besonders intensive Theatererlebnisse.,"Speicherstraße 22, 81672 München",https://www.stage-entertainment.de/musicals-shows/amelie-muenchen.html,,true,GeoCoordinates,11.606388,48.12389,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Aufführungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,dc5000f9e7d457aeb06f897a26304058,Die Münchner Fußgängerzone,Die Münchner Fußgängerzone wurde zu den Olympischen Sommerspielen 1972 eröffnet und ist damit eine der ersten autofreien Shoppingmeilen in Deutschland. Nicht nur zum Einkaufsbummel kommen die Menschen aus Nah und Fern in die Innenstadt. Zwischen Marienplatz und Karlsplatz-Stachus reiht sich eine Sehenswürdigkeit an die nächste und zahlreiche bayerische Traditionswirtschaften freuen sich auf einen Besuch.,Kaufingerstraße München,https://www.muenchen.travel/pois/shopping-design/fussgaengerzone-muenchen,,true,GeoCoordinates,11.572933,48.13775,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Einkauf::Einzelhandel,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,3d4f6b33f437235b86ca50795e4e6ba5,Maximilianstraße,Die Maximilianstraße ist Münchens teuerstes Pflaster: Nahezu alle internationalen Luxuslabels der Mode- und Schmuckbranche sind hier vertreten.,Maximilianstraße München,https://www.muenchen.travel/pois/shopping-design/maximilianstrasse,,true,GeoCoordinates,11.581444608776,48.138808589084,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Einkauf,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,14146f1249b0f8e3a15c6081478a5331,Porzellan Manufaktur Nymphenburg,Die Produkte sind eine handwerkliche und künstlerische Meisterleistung: Seit Mitte des 18. Jahrhunderts wird in Nymphenburg feinstes Porzellan in reiner Handarbeit gefertigt.,"Nördliches Schlossrondell 8, 80638 München",https://www.nymphenburg.com,+49 89 1791970,true,GeoCoordinates,11.5078228,48.1602426,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Einkauf::Sonstige Einkaufsmöglichkeiten,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,166c8d6fccc7540ddcb7feb4c3f05cd9,Christkindlmarkt am Marienplatz,Alljährlich lassen sich die Einheimischen und ihre Gäste aus nah und fern in der guten Stube der bayerischen Landeshauptstadt vom Charme dieses stimmungsvollen Traditionsmarktes verzaubern. Wir freuen uns auf ein Wiedersehen am Marienplatz vom 27. November bis zum 24. Dezember 2023.,"Marienplatz 1, 80331 München",http://www.muenchen.de/veranstaltungen/event/15626.html,+49 89 23382805,true,GeoCoordinates,11.575419586578,48.13722236362,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Märkte,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,985c2465769a404cb913fb5f456a656e,Corso Leopold und Zamanand Festival,"Zweimal im Jahr verwandeln sich Leopold- und Ludwigstraße in eine riesige Fußgängerzone. Wo normalerweise Autos durch die Stadt kurven, lockt dann eine pulsierende Festmeile unzählige Menschen nach Schwabing und in die Maxvorstadt.",Siegestor,https://corso-leopold.de/cl/,+49 89 38026647,true,GeoCoordinates,11.5822734,48.1523619,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Feste,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,f22169c8a0638366c78bf5dd28230f3e,Frühlingsfest,"Das Frühlingsfest auf der Theresienwiese läutet mit rasanten und gemütlichen Fahrgeschäften, bunten Jahrmarktsbuden und einem vielfältigen kulinarischen Angebot die Münchner Volksfestsaison ein.",Theresienwiese München,https://www.muenchen.travel/pois/maerkte-feste/fruehlingsfest-muenchen,,true,GeoCoordinates,11.548975,48.134182,ImageObject,,,Person,,,,Feste,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,dc2763046e45d8557a79b8f7cd50c9a5,Kocherlball,"Wenn sich am 16. Juli 2023 Tausende von fesch herausgeputzten Menschen im Morgengrauen am Chinesischen Turm zum Tanzen treffen, ist wieder Kocherlball in der Stadt.",Englischer Garten 3 80538 München,http://www.muenchen.de/veranstaltungen/event/8883.html,,true,GeoCoordinates,11.5924858,48.1520244,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Feste,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,f15014798a9472a6bcb9d836b39b8cde,Pink Christmas,Der Pink Christmas im Glockenbachviertel wurde von der queeren Community ins Leben gerufen und gehört heute zu den beliebtesten Weihnachtsmärkten der Stadt.,"Stephansplatz, München",https://www.muenchen.travel/pois/maerkte-feste/pink-christmas,,true,GeoCoordinates,11.566647,48.131018,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Märkte,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,39b1e8fbec4212db417957bbd466572d,Starkbierfest auf dem Nockherberg,Eine gehörige Portion bayerische Geselligkeit erlebt man beim Starkbierfest der Paulaner-Brauerei auf dem Nockherberg.,"Hochstraße 77, München",http://www.paulaner-nockherberg.com/,+49 89 547266901 ,true,GeoCoordinates,11.5831701,48.1214699,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Feste,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,1d5fb173840b436899ba85212305e30d,Tollwood-Winterfestival,"Lebensfreude, Kulturgenuss sowie das Engagement für die Umwelt und eine gerechte Welt sind die Markenzeichen dieses Münchner Festivals.",Theresienwiese,https://www.tollwood.de/en/tollwood-winterfestival/,+49 89 3838500,true,GeoCoordinates,11.549677848816,48.131611263957,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,sonstige Veranstaltungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,109c5daf04e397247cf1d97f9ddd3a0b,Hofbräuhaus,"„In München steht ein Hofbräuhaus – oans, zwoa, g`suffa … ."" So beginnt das Stimmungslied aus dem Jahr 1935, das das Hofbräuhaus am Platzl weltbekannt gemacht hat.","Platzl 9, 80331 München",http://www.hofbraeuhaus.de,+49 89 290136100,true,GeoCoordinates,11.5799253,48.1376098,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Kulinarik,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,b8bb999e813eb9d771d0b299bf11a5cb,Biergarten auf dem Viktualienmarkt,"Mittagspausler, Feierabend-Bummler, alteingesessene Einheimische und Gäste aus nah und fern geben sich im Biergarten auf dem Viktualienmarkt ein Stelldichein.",Viktualienmarkt 9 80331 München,http://www.biergarten-viktualienmarkt.com,,true,GeoCoordinates,11.576419855156,48.135124496076,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Kulinarik,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,7033ea77969517c36284f02c9a39000d,Allianz Arena,Der Fußballtempel im Münchner Norden: In der Allianz Arena gibt es erstklassige Spiele und das FC Bayern Museum zu bestaunen.,Allianz Arena,http://www.allianz-arena.de,+49 89 69931222,true,GeoCoordinates,11.6247072,48.2187997,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Sport,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,4f6e6514ae0a8c9a85dcbaa30be523e3,Bavaria Filmstadt,"Wussten Sie, dass Film-Klassiker wie „Das Boot“ oder „Die unendliche Geschichte“ in München gedreht wurden? Mit riesigen Studios, Kulissenstraßen und Produktionsbüros ist die Bavaria Filmstadt eine eigene kleine Welt mit einer langen Tradition.","Bavariafilmplatz 7, 82031 Geiselgasteig",http://www.filmstadt.de,+49 89 64992000,true,GeoCoordinates,11.5514971,48.0653221,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,d4021a21a074b5587ad23c2749f4cb90,Münchner Marionettentheater,"Das Münchner Marionettentheater an der Blumenstraße gehört zu den ältesten Marionettentheatern mit festem Sitz im deutschsprachigen Raum. Die Vorführungen begeistern Kinder, Jugendliche und Erwachsene.",80331 München Blumenstraße 32,http://www.muema-theater.de/,+49 89 26 57 12,true,GeoCoordinates,11.5701528,48.1320359,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Aufführungen::Theater,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,2d39c04055438acf4b21282b530d86ea,Nationaltheater,Die Bayerische Staatsoper und das Bayerische Staatsballett zeigen hier ihr Können: Das Nationaltheater am Max-Joseph-Platz beherbergt eine der größten Opernbühnen der Welt.,80539 München Max-Joseph-Platz 2,https://www.staatsoper.de/index.html,+49 89 218501 ,true,GeoCoordinates,11.579772298811,48.139624776365,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Aufführungen::Oper,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,39286ee2ec3c45938c7336738f5313f9,Neue Pinakothek,"„Von Goya bis Manet“ lautet das Motto der Neuen Pinakothek: Entdecken Sie Gemälde und Skulpturen des späten 18., des 19. sowie des beginnenden 20. Jahrhunderts.","Barer Straße 29, 80333 München ",https://www.pinakothek.de/besuch/neue-pinakothek,+ 49 89 23805195,true,GeoCoordinates,11.571511191541,48.149790112411,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen::Kunst,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,dd6b36f8e15c8a6598cc61d083afed41,NS-Dokumentationszentrum,Am ehemaligen Standort der Parteizentrale der NSDAP am Königsplatz befindet sich heute das NS-Dokumentationszentrum München.,"Max-Mannheimer-Platz 1, 80333 München",https://www.ns-dokuzentrum-muenchen.de/home/,+ 49 89 23367000,true,GeoCoordinates,11.567714,48.145369,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,d4ab0403131454b7c1ca814443c8b932,Oper für alle,"Wenn sich Hunderte von Menschen auf dem Münchner Max-Joseph-Platz versammeln, auf Picknickdecken, Sitzkissen oder einfach auf dem Boden Platz nehmen, um der Musik zu lauschen, entsteht eine ganz besondere Atmosphäre: ungezwungen, andächtig und freudig.",Max-Joseph Platz 1 80539 München,http://www.staatsoper.de/opernfestspiele/operfueralle/operfueralle.html,,true,GeoCoordinates,11.5792559,48.140112,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Aufführungen::Oper,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,6e8b8cebb0a1e6e9a4bbc836bca8c171,Pinakothek der Moderne,"Von Picasso über Warhol bis Le Corbusier – die Pinakothek der Moderne gehört zu den größten Sammlungshäusern für moderne und zeitgenössische Kunst, Architektur und Design in Europa.","Barer Str. 40, 80333 München ",https://www.pinakothek.de/besuch/pinakothek-der-moderne,+49 89 23805360 ,true,GeoCoordinates,11.571516525934,48.147346688613,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen::Kunst,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,08b06de7aa508057229a11be64c120eb,Residenztheater,Nach dem Zweiten Weltkrieg wurde der Neubau des Residenztheaters am Max-Joseph-Platz heiß diskutiert. Waren die hohen Kosten in dieser schwierigen Zeit überhaupt zu rechtfertigen?,80539 München Max-Joseph-Platz 1,https://www.residenztheater.de/,+49 89 21852025,true,GeoCoordinates,11.579148611639,48.14006367353,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Aufführungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,d3b7ebe6c5b0a82bd00606f9451b4526,Sammlung Schack,Mit weltberühmten Werken der Spätromantik ist die Sammlung Schack ein Juwel in der Münchner Museumslandschaft.,"Prinzregentenstraße 9, 80538 München ",https://www.pinakothek.de/besuch/sammlung-schack,+49 89 23805224,true,GeoCoordinates,11.59324,48.14236,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen::Kunst,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,31e79f84c5efcd784d5060996f40b803,Schatzkammer in der Residenz,Die Schatzkammer der Münchner Residenz zählt mit ihren kostbaren Objekten zu den hochrangigen Sammlungen ihrer Art.,max-joseph-platz,http://www.residenz-muenchen.de/deutsch/skammer/index.htm,+49 89 290671,true,GeoCoordinates,11.578152179718,48.140252736163,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,50235e4fc6890e277ef806324ffbe3de,Schauburg,"Wer sind wir? Was ist fair? Wer bestimmt? Und warum? Die großen Fragen der Menschheit unterhaltsam auf die Bühne zu bringen für ein Publikum vom Krabbelkind bis hin zum jungen Erwachsenen, das ist die große Leistung der Schauburg.",Franz-Joseph-Straße 47,https://www.schauburg.net/de,+49 89 23337155,true,GeoCoordinates,11.5751803,48.1575048,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Aufführungen::Theater,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,2908553c199f01e21b5064b147d26d7e,Staatliche Antikensammlungen,"Eine der weltweit bedeutendsten Ausstellungen griechischer, römischer und etruskischer Kleinkunst ist in den Staatlichen Antikensammlungen am Königsplatz zu sehen.",80333 München Königsplatz 1,http://www.antike-am-koenigsplatz.mwn.de/de/staatliche-antiken-sammlungen-muenchen.html,+49 89 28927502,true,GeoCoordinates,11.565342,48.145401,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen::Kunst,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,e3d7df30b3338a93bacabd55e274c4f6,Staatliches Museum Ägyptischer Kunst,"Entdecken Sie 5000 Jahre Kunst und Kultur des alten Ägyptens: Das Ägyptische Museum in München ist der einzige Museumsbau außerhalb Ägyptens, der ausschließlich altägyptischen Exponaten gewidmet ist.","Gabelsbergerstr. 35, 80333 München",http://www.smaek.de/,+49 89 28927630,true,GeoCoordinates,11.5690448,48.1467407,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen::Kunst,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,4600f36abd2f0c991667e976f6cc49b3,Staatstheater am Gärtnerplatz,"Das Gärtnerplatztheater, wie es in München schlicht genannt wird, ist die Opern-, Operetten- und Musicalbühne der Stadt.",80469 München Gärtnerplatz 3,https://www.gaertnerplatztheater.de/de/start/index.html,+49 89 20241 0,true,GeoCoordinates,11.575809753442,48.131331353915,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Aufführungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,5a1959a636a4bcb2f575a8705b61f5dc,Städtische Galerie im Lenbachhaus,Das Blaue Pferd im goldenen Kubus: Willkommen in der weltweit größten Sammlung zur Kunst des Blauen Reiters.,"Luisenstraße 33, 80333 München",http://www.lenbachhaus.de/,+49 89 23332000,true,GeoCoordinates,11.563609737434,48.147205683033,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen::Kunst,https://creativecommons.org/publicdomain/zero/1.0/legalcode
https://schema.org,TouristAttraction,a4008fa27836977a0e03c0de944d27b6,Sudetendeutsches Museum,"Eines der neuesten Museen Münchens – das Sudetendeutsche Museum, eröffnete erst im Oktober 2020. Es dokumentiert das Leben der deutschsprachigen Bevölkerung in Böhmen, Mähren und Sudetenschlesien und deren Vertreibung aus diesen historischen Ländern, die heute zur Tschechischen Republik gehören.",Sudetendeutsches Museum München,https://www.sudetendeutsches-museum.de/,+49 89 480003 37,true,GeoCoordinates,11.5888,48.13019,ImageObject,,,Person,,,https://creativecommons.org/publicdomain/zero/1.0/legalcode,Ausstellung & Führungen,https://creativecommons.org/publicdomain/zero/1.0/legalcode
